Atmospheric Density,Surface Temperature,Gravity,Water Content,Mineral Abundance,Orbital Period,Proximity to Star,Magnetic Field Strength,Radiation Levels,Atmospheric Composition Index
-0.14094082,-3.312553,0.587416,1.7056427,1.2806689,1.5036893,-1.2342794,Category_11,Category_8,0.45232046
0.31475106,-2.8613791,1.5266786,1.5059505,0.9806504,1.5516127,-1.4851803,Category_11,Category_7,0.3640968
-0.18808378,0.85405654,0.75254416,-0.95746255,0.33475187,2.0224643,0.027224042,Category_8,Category_6,-2.1632857
-1.496004,0.46079952,1.3754139,-1.6490612,0.2445918,1.3753049,0.45749503,Category_8,Category_6,-2.127349
4.9393034,-1.3700073,0.64254534,-2.7249577,-0.86963433,-1.0800712,-0.27229252,Category_10,Category_14,0.003435716
-3.7274776,-2.6605363,0.889702,-0.27809572,-0.47397733,0.076505095,1.1673808,Category_7,Category_13,0.011942506
1.7751329,-1.8400867,2.5249867,2.4652803,3.5651019,2.9405053,-0.1819749,Category_13,Category_5,1.0043361
2.4525325,-3.0793636,-3.8877554,-1.2984514,1.2660323,-0.19640481,1.1702852,Category_13,Category_12,-1.534529
-0.88167155,2.9950292,-1.65738,-0.285987,1.7276236,0.53295964,-0.31841105,Category_9,Category_9,0.2798181
2.8567216,-0.688955,-3.1967247,-2.816341,0.822798,-1.2251003,-0.9978193,Category_7,Category_8,0.28752118
1.066513,1.8029591,0.9792131,3.0664058,2.748772,-2.6215398,0.7073397,Category_7,Category_7,-1.2573572
-1.3050389,3.1512237,0.011639938,-2.3042855,0.14120735,1.7777623,3.0418544,Category_12,Category_6,-0.3956861
0.9001942,2.5699008,0.9972118,-1.8480692,1.229482,2.1181219,1.1780868,Category_5,Category_7,-1.4343998
-0.23903762,3.4038115,-2.8694422,-1.500082,0.8314865,-1.0873528,0.21584126,Category_12,Category_12,1.7102783
6.569272,-1.0671991,1.0734078,-0.9048977,-0.05998449,-1.7607805,0.4794166,Category_7,Category_8,-0.350593
-3.345297,-3.240026,1.1658697,0.53747225,0.4636694,1.7218685,-0.8368348,Category_9,Category_13,0.5779546
2.7842064,-0.98600805,3.494217,3.4610894,2.274474,2.452584,-0.6878066,Category_14,Category_6,-0.25294366
1.9967228,-2.1723647,-3.963099,-0.38611144,1.2610147,-1.078461,1.1035837,Category_10,Category_15,-1.6174296
-0.5185172,3.1764805,1.2219858,1.3492974,0.96893173,2.2188783,-0.7803175,Category_12,Category_8,0.78733236
3.5639923,-0.5388965,-3.3930042,-2.320582,0.6792313,-0.44571316,0.10063339,Category_7,Category_10,-0.08939713
0.76341385,0.05647871,1.9194648,1.8103657,3.3535724,-4.3707433,0.60675514,Category_8,Category_9,-0.18664947
1.5729269,3.2076252,-2.0262966,-1.2690736,-1.8832673,0.042301208,1.6929923,Category_15,Category_8,1.4110935
1.59404,1.4472712,2.9082582,-1.3287432,-0.042302705,1.5049856,-0.12920117,Category_5,Category_9,-1.3639747
0.7260448,2.7177029,-3.7456834,-0.20040044,1.6301951,-0.3280385,-0.8353199,Category_11,Category_10,0.93867224
6.619933,-1.5035328,1.2439442,-1.6140777,-2.2214706,-1.6617069,-0.60914797,Category_5,Category_8,0.8253722
-3.7515154,-2.398773,1.2712492,0.40199375,0.46629468,2.2057998,-0.17311567,Category_9,Category_12,-0.13681516
3.1942542,-0.777657,3.5420346,3.7883961,0.9746388,1.7054648,-0.7994496,Category_12,Category_5,0.9431703
2.9635282,-3.1280272,-1.925769,-1.7490631,-0.30083087,-1.0060217,1.6839339,Category_15,Category_10,-0.66708463
1.2127713,3.8035347,0.298785,1.9725229,-0.056987956,1.4446288,-0.39288622,Category_13,Category_7,0.565267
3.413211,-0.8509437,-2.9761925,-3.3086998,0.50344366,-0.22512484,-1.6777211,Category_6,Category_8,0.52497107
0.688566,-0.8334541,1.2427491,1.2954814,2.716098,-4.054388,0.42564517,Category_7,Category_10,0.39089537
0.6697598,3.3894,0.48476312,-2.187849,-0.47690997,1.9254441,3.9481463,Category_14,Category_8,-0.944244
1.5663431,0.54061514,3.9762554,-1.8932953,-0.29636815,1.0837249,-1.1066803,Category_6,Category_10,-1.2222414
-0.6720005,3.4138892,-1.2004526,-3.2611818,0.4350174,-0.3433941,1.6451988,Category_12,Category_9,0.17889109
-1.8628204,-1.2367426,0.47900853,-2.2193964,1.442303,0.03268255,0.5585685,Category_6,Category_9,1.0228388
4.0048985,-0.70365363,0.5521033,-0.6593968,2.2637897,-2.0375767,-0.005485691,Category_10,Category_6,-0.7548228
2.9270566,-2.1094737,-2.2352204,-2.812698,0.3533617,-1.8814003,-0.7509431,Category_9,Category_6,-0.31403148
0.499522,1.0121799,0.70637774,2.2482848,2.4112196,-2.9671175,1.1834731,Category_8,Category_7,-1.4331669
0.38226894,-0.21005802,1.0468912,2.040655,2.057936,-3.9075353,0.97479224,Category_7,Category_8,-0.50269747
6.090638,-0.6023549,1.0522991,-2.4687862,-2.7521203,-0.8139484,-0.8528854,Category_5,Category_9,1.0543871
-1.8504311,-0.7513916,1.879477,-2.3269458,0.551789,1.0932511,0.20118022,Category_6,Category_10,-0.79350793
4.3013296,-0.41210815,1.4064023,-2.1378424,0.5404376,-2.1096294,-0.6425523,Category_8,Category_8,-0.02543497
3.4268515,-1.042144,3.6802585,1.784241,-0.042865288,0.41797584,-1.1390837,Category_13,Category_8,-0.97568583
2.5523915,-3.0058076,-1.2802455,-1.7313647,-0.008953891,-0.89060134,-0.1700199,Category_17,Category_8,-1.3061501
1.8832954,3.1789231,-1.4210721,-2.2369275,-1.2812309,0.5771092,2.7596014,Category_15,Category_7,0.34767607
-0.705295,1.9759154,-0.20414823,-2.8769407,0.89883184,0.05890818,2.3691654,Category_10,Category_8,-1.7049689
-0.12185036,4.0856113,1.848861,0.39259538,0.32440943,0.9912376,-0.59821904,Category_8,Category_6,-1.4259942
0.77561396,3.7178285,-1.4415758,-1.5178093,-1.2090524,0.67567927,1.5348047,Category_15,Category_6,1.4542316
-3.5682442,-2.7702055,1.1372418,0.7092366,-0.25582927,1.9276662,-0.6792478,Category_9,Category_12,0.37136215
0.4948527,4.3441367,-1.5047055,-1.9693956,1.1144558,-1.1665932,0.61897206,Category_10,Category_9,0.39891717
-3.4380069,-2.885732,0.91963995,0.47187427,-0.1008597,2.080244,-0.92397493,Category_9,Category_12,0.5146943
0.88772726,3.0599916,-1.1914979,-1.6863816,-1.4670392,0.39474085,2.3698742,Category_15,Category_6,0.4204762
-3.666504,-3.084042,1.1882464,0.25012046,-0.0048414245,1.409503,0.032311462,Category_9,Category_13,0.076480016
0.32192633,3.9504232,1.4261916,1.1838539,1.0588953,1.3914034,-0.48133278,Category_11,Category_7,-0.31332418
5.484644,-1.9683499,0.99500066,-3.387506,-0.83186394,-1.3244202,-0.6757618,Category_9,Category_13,0.34998047
5.332423,-0.17709747,-0.14086837,-1.7659445,-0.10442513,-0.68676317,-0.24602085,Category_7,Category_9,-0.02148081
-2.1022122,1.823201,0.41564202,-0.24515186,0.90188473,-0.91778857,-0.92252165,Category_10,Category_8,0.0101849735
-3.463996,-2.09016,1.1667222,0.1367799,0.16337176,2.7696521,-0.5863198,Category_9,Category_11,-0.5037602
0.087959304,2.8481157,-1.0021229,-1.9443176,-0.028201312,1.2118244,2.718797,Category_13,Category_5,-0.10726604
1.5976367,-0.45458573,-0.9586465,-3.689937,0.45927247,-1.4598801,-0.92975765,Category_9,Category_6,0.32460243
-0.28015924,3.8203614,-1.1303864,-2.0162,-0.69359946,1.174431,2.4943526,Category_14,Category_6,0.52620757
-3.3809402,-2.6671066,1.1821358,0.42869154,0.31285563,2.5913854,-0.8427178,Category_10,Category_12,0.45692715
2.1934493,-2.6838984,-3.9888973,-2.8049173,1.5897642,0.44476813,0.16294104,Category_13,Category_9,-0.42281798
2.177403,-2.8955991,-1.2354763,-1.1955199,-0.81280404,-1.7249428,1.2895766,Category_15,Category_9,-0.1614938
0.72165316,-2.9562955,-1.590271,-0.87861526,0.19508658,-1.7186667,1.029054,Category_15,Category_8,0.1699966
-1.7999666,-2.2112782,0.8841264,1.6603525,-0.9972035,-1.7616729,0.008746299,Category_7,Category_11,-0.470444
1.6158615,-0.5497393,1.8406246,1.534724,1.540934,-3.5981646,0.45746917,Category_7,Category_9,-0.7445195
2.0444584,3.0581677,-2.5839348,-1.8898528,1.4937007,-0.82882464,-0.074238434,Category_10,Category_9,0.35032335
-0.48849604,3.108125,-0.09343737,-1.5544956,-0.63927156,1.2432632,3.1711009,Category_15,Category_6,-0.85153973
-1.0985981,2.1864483,1.444699,1.7411971,-0.576282,1.8035791,-0.5408563,Category_10,Category_7,0.005251229
1.2942417,-2.194227,-2.14443,-2.850369,0.92892,0.6657965,-0.5689807,Category_13,Category_7,0.038164645
6.1306167,-0.828175,-1.4715014,0.945012,-1.2205005,0.8748119,0.57329583,Category_4,Category_8,-0.39442763
2.4975717,-0.1794297,2.801072,1.0456896,0.7194337,1.2621464,-0.68170947,Category_11,Category_4,0.33667895
2.3384936,-0.30911463,-3.2196631,-3.0841668,-0.08637396,0.07201913,-0.4642382,Category_11,Category_7,0.5594652
2.597448,-0.71602565,4.137974,3.2790327,0.823987,2.0095346,-1.0369071,Category_15,Category_5,-0.03434273
0.7454236,0.39715746,-0.9132999,2.5755367,2.306656,-1.5255789,0.7183594,Category_5,Category_8,-2.3044257
6.2766848,-0.68498373,0.8465594,0.18540919,-1.163114,-1.3519846,0.1948795,Category_5,Category_8,0.051587947
-1.8143802,-1.0347121,0.96342856,-2.3007498,1.4518602,0.7419932,1.0134319,Category_5,Category_9,-0.5935794
0.4417492,3.7175722,-2.9330869,0.0367051,1.0557078,-0.18959425,-0.7629921,Category_11,Category_11,1.9460714
-1.2547878,2.6818464,0.043578845,0.38649005,1.3423251,-0.22341426,-1.2163991,Category_9,Category_8,1.0664444
0.5028212,-3.0589437,-1.6375644,-1.5851465,0.10305112,-0.8579664,-0.29175594,Category_15,Category_8,-0.08501202
2.6597323,-0.86117023,-3.4841876,-2.1446786,0.09979387,-0.30482492,-1.0883825,Category_8,Category_9,0.1868748
-1.3300627,1.7986087,0.20255673,1.1213448,0.27961254,-0.55973667,0.23464732,Category_8,Category_10,1.0403881
-1.0107069,-0.57513916,2.6220307,-1.5200539,1.6532573,1.4277567,-0.25386003,Category_6,Category_10,-0.59960294
-3.8713553,-2.3808696,0.800057,0.9140295,-0.13326412,1.5838239,0.062218543,Category_9,Category_12,-0.047995865
2.184878,-0.2100548,-0.9613633,-3.8885465,-0.54610467,-1.6121578,-1.082809,Category_9,Category_8,0.08021495
1.5566263,4.603455,-1.3780438,-0.7403589,0.8515154,-0.48556775,-0.4797127,Category_10,Category_9,1.6258228
6.158185,-1.2896085,1.5605178,-0.6744191,-0.9952945,-2.1750786,-0.56352925,Category_5,Category_7,0.45873305
0.3030094,0.45701233,0.6603576,2.1644998,2.551284,-3.5355809,-0.26040858,Category_8,Category_7,-0.81688476
1.1537626,4.0195904,1.4947486,0.68882626,-0.12853402,-0.3215481,-0.5659857,Category_9,Category_6,0.20929863
0.5648165,-1.8393799,-2.5399091,-3.0593657,1.6159585,0.3686876,-1.3994191,Category_12,Category_6,-0.0345937
-1.1426709,-1.0575216,2.1018832,1.4060825,1.7540756,-2.5911365,-0.118956104,Category_13,Category_12,0.52760214
0.6758327,-2.0684419,-0.09367902,-2.0909019,-0.6054755,-0.60763526,-0.96799284,Category_17,Category_6,0.23092435
0.3092477,-2.0456054,-0.7398226,-2.277253,1.542016,-0.36279756,-0.60541403,Category_13,Category_6,-0.45002866
-1.90198,0.5230012,1.7533326,-2.9285972,1.1962827,0.8905328,0.79025257,Category_6,Category_13,-0.65997213
-3.4680777,-3.224881,1.1260152,0.7011792,0.16975108,1.4355637,-0.5448521,Category_9,Category_13,0.5536965
-0.6574025,3.261688,1.0847181,0.16650167,0.7098652,-0.07101882,-1.5741134,Category_10,Category_7,-0.8597508
-0.54696476,3.9968963,0.4741209,-2.386386,-1.1175696,0.5496191,1.4148476,Category_11,Category_7,-0.87156993
2.7747881,-1.0348787,-4.592088,-0.7651868,0.69958997,0.43409568,-1.7438087,Category_6,Category_9,-1.1970744
0.27030584,4.4462194,-0.47281122,-1.770617,-1.709737,1.1039668,2.4141312,Category_14,Category_8,-0.2527235
2.406646,-0.5473581,2.7893953,3.718004,1.8650129,2.3444397,-0.8839978,Category_12,Category_5,0.46799985
3.1214445,-0.910698,2.403256,3.1118095,-0.5230691,1.9853643,1.0819868,Category_11,Category_8,1.6556964
6.1412272,-0.43050438,-0.38709712,-1.0126265,-0.6572387,-0.5980047,0.11680206,Category_5,Category_9,-0.300429
7.0439095,-0.9546706,-1.4471883,0.14240491,-1.4058576,1.5013206,0.6038082,Category_2,Category_10,-0.22283927
-3.9193652,-1.8799373,0.55808717,-0.03541574,-1.0207975,-0.2847368,1.7684474,Category_8,Category_10,0.12236191
-0.5547155,3.9296372,-0.103380054,-2.1347752,-0.94097275,0.19048955,1.254925,Category_11,Category_6,-0.20935425
-1.6417307,2.834772,0.55512184,-1.4229678,-0.7057169,2.054732,1.853628,Category_9,Category_7,-1.5279689
1.6953224,4.4542985,-0.312785,-0.6728813,0.14896044,-0.26920882,-0.8861323,Category_10,Category_10,1.6789899
0.5982026,0.67887485,0.66365486,-3.7909393,-0.9191774,-0.8036636,-0.06944662,Category_11,Category_8,0.33091336
-1.3695726,2.4579298,-1.6396043,-2.348996,1.4017279,-1.0901204,1.0141377,Category_7,Category_8,0.54893047
-1.0102664,0.028128102,1.698151,-3.1536608,1.9532281,1.3984756,0.5493359,Category_5,Category_9,0.0822191
2.8260043,3.5449615,-2.909529,1.0766112,0.93595797,0.827189,-0.49157006,Category_10,Category_10,1.7102256
0.033399634,-0.5114661,2.8741598,1.5780244,2.9918575,-3.6883616,0.17459826,Category_10,Category_10,0.20826533
-0.7329478,0.35744107,3.2248857,-2.2196207,0.64752835,1.2813056,-0.64033103,Category_6,Category_10,-1.9206271
-1.3215292,1.3414841,0.6788602,-2.074618,1.325249,0.81188893,0.7113352,Category_4,Category_11,-0.056188047
4.497262,-1.5002282,4.513895,2.866437,1.041566,1.6641825,-0.39641374,Category_13,Category_7,0.069862895
2.3879256,-1.9723912,-2.7549233,-0.22878176,-0.9650834,-2.3623064,0.98547274,Category_11,Category_10,-2.230504
0.46619174,0.5930431,-0.25689074,2.4724128,2.734018,-2.2895892,0.043810714,Category_7,Category_9,-1.9550343
-3.8614626,-2.3608217,0.7165604,0.29672277,-1.021111,-0.49924192,1.6511905,Category_7,Category_11,-0.3567881
2.0828044,-0.9242634,2.8317857,2.9516156,2.17238,1.792407,0.6698027,Category_16,Category_5,-0.4975938
0.107668556,4.3942413,-1.9873374,-0.43340153,1.276059,0.30809787,-0.38901842,Category_11,Category_10,2.4971576
-1.9139656,-2.0539908,1.3261149,-2.220671,0.72226113,0.7071911,0.08898614,Category_6,Category_9,0.015056387
0.43848372,3.440692,-2.5208392,-1.092275,1.8412638,-0.7617291,-0.71445304,Category_10,Category_8,1.5143871
1.7665088,-0.6009281,-2.7470207,-2.4361897,-0.44836637,-0.6562766,-0.7321369,Category_10,Category_6,0.38570538
2.4060397,-0.4630869,3.3380876,3.0845146,0.04370975,0.6910279,-1.6074638,Category_11,Category_7,0.33569863
0.22273284,0.6251831,0.0008920729,2.317073,0.91679597,-2.7345893,0.3862933,Category_7,Category_6,-0.17849931
1.7346395,-1.2673314,1.9338108,2.0508022,0.24329239,0.45544136,0.9702447,Category_16,Category_5,0.086604245
0.32154348,3.639042,-0.14318794,1.1245279,0.44210392,1.3229797,-0.9264129,Category_11,Category_6,0.5338744
-1.6021347,-0.99725306,2.2322206,-1.8139851,0.90158266,1.6417593,-1.0463523,Category_7,Category_11,-1.0267197
-1.3985628,1.9450697,1.6366491,1.0192634,0.20160061,1.3980844,-0.4117283,Category_8,Category_8,-0.5486104
-0.8803426,-0.28494325,1.2165174,1.2077329,1.25585,-3.2850068,0.34790555,Category_8,Category_7,0.9286531
2.0703282,-2.5828202,-3.6602328,-0.35189098,-0.17949483,0.016064424,0.18068638,Category_10,Category_6,-0.78538126
2.5868905,-0.93233895,1.1914842,-1.7338102,-0.84154195,-2.2087188,-0.8075836,Category_10,Category_6,-0.08347061
-3.7556505,-2.4885335,0.4389157,0.9113935,-1.2664006,0.9346333,-0.13108292,Category_9,Category_11,0.018458605
-0.62010866,-0.35678896,0.80233383,-3.000845,-1.333764,-1.7754434,-2.1190822,Category_11,Category_10,0.014520973
1.3937047,-2.164694,-0.642377,0.77761245,0.37730977,-3.5519876,0.5857267,Category_7,Category_10,-1.8969615
-2.2630959,2.6124134,-0.37984782,-1.6002687,-0.6936111,1.9130791,2.4509306,Category_10,Category_8,-0.33396664
-0.2641195,-1.0259191,-0.982585,-1.9293618,2.2456896,0.23075193,-0.52009225,Category_5,Category_9,-0.20812777
-0.8583464,2.593302,0.013542987,-2.0618894,0.11648645,-0.2781285,-0.09696478,Category_8,Category_7,-0.35889834
5.826822,-0.24928063,0.567482,-2.7787647,-1.6737888,-0.9192535,-0.14713147,Category_5,Category_13,0.9880211
-3.4256427,-1.9698694,0.8689593,1.0234046,-1.0106485,1.7631825,-0.59026796,Category_9,Category_10,-0.31962705
-1.008767,-0.88518685,-0.35118812,1.8146181,1.3837835,2.576724,1.8115842,Category_9,Category_9,1.5627351
2.79068,-3.5198393,-0.39328,-2.197488,0.2608934,-0.75937957,-1.4312942,Category_13,Category_8,-1.0561154
1.4874476,1.1234255,1.2905984,1.897977,1.07775,2.915254,1.0526706,Category_7,Category_12,0.3656144
1.9346896,-0.78576493,0.6057897,-2.5712514,-1.091036,-2.0998938,-2.543834,Category_11,Category_12,-0.41939124
3.3528838,0.3168358,1.0252036,4.387862,0.2202752,0.7318885,1.794286,Category_6,Category_8,0.25201032
-0.88960373,3.5922768,0.37801492,-1.8833618,-1.7601945,1.1350381,1.739655,Category_14,Category_7,-0.96442986
-1.5877508,-0.6914613,-0.5536169,-1.4299638,0.692447,0.07971427,-0.8015485,Category_7,Category_10,0.1691662
-1.8390644,3.1243691,0.021911815,-1.4459078,0.08667612,-0.36973622,0.06279723,Category_9,Category_8,-0.13935794
3.9419096,-1.4490656,-2.200941,-0.38822234,-3.4696534,1.0289526,0.4844929,Category_6,Category_6,1.4055498
-4.038202,-1.832187,0.7095022,0.5724028,-0.69483536,0.71851015,0.6612615,Category_8,Category_11,0.037693754
-0.23131004,-1.1538417,-0.08013949,2.4987507,0.8708396,2.4688864,1.2670655,Category_12,Category_5,0.60246366
1.3895239,-0.84739923,-0.666597,-2.23878,1.6477704,0.7086483,-1.6552839,Category_8,Category_6,-0.6925336
-0.4931839,2.0438464,0.52438927,1.1498432,1.1824099,2.11014,-0.48130324,Category_7,Category_9,-1.3969188
1.084377,-1.053483,1.1029264,-2.2655952,-1.7443879,-1.8158029,-0.962821,Category_12,Category_12,-0.88340026
2.0008318,0.23359591,2.2719364,2.691979,0.38773274,-0.5204787,1.1885922,Category_6,Category_8,-0.5284218
0.8973317,2.860022,-2.2503502,-0.6493947,-2.6814365,-0.8060033,0.27161062,Category_14,Category_10,0.61295795
-0.87505656,0.59425026,0.6329401,-2.724412,1.5742046,0.078831494,-0.616864,Category_7,Category_10,0.05482769
-0.9932635,3.5751638,0.76868105,-0.97587764,-0.14612103,-0.18661675,-0.39128613,Category_11,Category_9,0.20635182
-1.1057245,3.829186,-0.23300356,-1.8428159,-1.1658193,0.65157956,2.4135263,Category_12,Category_9,-1.0884069
-0.14658254,1.9136541,0.98623383,1.4815693,0.4616358,1.633186,-0.52483326,Category_7,Category_9,-1.0259268
0.38155353,-1.353378,1.3649068,1.0295098,0.43038872,2.5188274,0.09635791,Category_10,Category_2,0.1651601
5.101358,-0.34850723,1.1906536,-1.5271208,-4.325937,0.3406238,0.59082675,Category_7,Category_12,1.2728988
-2.048952,3.236512,1.2241822,-1.2361401,0.22331703,0.13633876,0.7409532,Category_8,Category_8,-1.1692646
6.2545047,-0.4365239,1.0987396,-0.62616193,-3.2937698,0.81062347,0.968887,Category_6,Category_10,1.4501008
-3.928625,-1.8190956,0.88983566,0.6192962,-0.21619521,1.686307,0.44558084,Category_9,Category_11,-0.57102996
2.369761,-0.44423717,0.16926473,-2.6947074,-0.6045347,-1.8787837,-2.262749,Category_7,Category_11,-0.42799544
-0.8656,-2.022926,-1.049001,-2.3066733,2.47166,0.32782522,0.22783297,Category_8,Category_9,2.2742047
-1.7276802,-2.1400435,-1.8664551,-0.8710823,0.65675366,-0.08513917,0.3011587,Category_8,Category_9,1.1924524
3.6235058,-0.5151135,-0.7617886,-1.3699522,0.7397639,-2.2658107,0.3819467,Category_10,Category_8,-0.45069817
2.1038291,-1.7831541,3.0880263,3.3593001,0.93328345,2.3097465,0.14714552,Category_15,Category_3,0.09249476
-0.45464504,3.8495536,0.12614125,-2.1598482,-1.534391,0.81017375,2.1812747,Category_14,Category_7,-0.45626658
0.28029567,-0.7488072,-0.346419,-2.6732044,2.6296055,0.13388291,-0.559102,Category_6,Category_9,1.1644887
-1.0582384,1.2447449,1.5680462,1.0524646,0.91024333,0.09773841,-0.87214875,Category_9,Category_12,-1.1744322
-1.1070553,2.9146562,1.5105968,-0.40730348,1.0487251,0.20561758,-0.79632044,Category_7,Category_6,-0.58230305
1.1303148,1.7036667,0.58135307,4.302581,0.16464254,0.3828258,1.1227924,Category_7,Category_7,-0.634983
-3.3469565,-2.83346,0.4742842,0.99137104,-0.9190636,1.1709112,-1.28409,Category_9,Category_11,0.5814857
4.674277,0.80029243,1.2196163,-0.16764134,-3.778077,0.5002796,2.3796256,Category_9,Category_13,0.9770577
-1.157678,0.6445919,1.7956009,0.7415488,1.5461442,0.17214796,-1.7548366,Category_8,Category_13,-0.77118
0.65289867,-0.2108198,2.7564282,-1.796274,-0.32974404,-1.8389673,-1.134471,Category_14,Category_12,-0.38752002
-0.910606,-1.8469652,-0.981603,-2.6840618,0.61716765,-2.2421958,0.05315035,Category_11,Category_9,0.30811784
-1.5854249,3.2390563,-0.03317751,-2.227803,0.6944029,-0.93592817,0.23525405,Category_10,Category_11,-0.3414178
-0.20311356,3.468908,1.620793,0.17350174,1.0660791,0.36793923,-0.6485326,Category_7,Category_7,-1.2102634
0.84492534,-0.7733041,0.3630048,0.6669218,0.7395263,2.4202824,-1.0438454,Category_8,Category_5,1.2807207
4.0030255,0.68990564,-1.3895245,-1.509479,-4.071337,0.7542689,1.3566527,Category_9,Category_13,-0.08392628
1.0656098,0.19371805,-0.1390802,-3.158602,0.33415115,-0.909761,-1.9424741,Category_4,Category_7,1.6703255
5.6167784,-0.22340241,0.798334,0.17575246,-2.9645913,2.3043575,3.201083,Category_7,Category_11,1.9638804
-3.7903948,-2.1214154,0.4610892,0.39908627,-1.5085528,0.23280281,0.5358027,Category_8,Category_10,-0.17097536
2.002675,-3.01572,0.90010655,-2.9509497,1.3005692,-0.20265082,-1.1136708,Category_15,Category_7,-0.36298552
